"NMF1"	"NMF2"	"NMF3"	"NMF4"	"NMF5"	"NMF6"	"NMF7"	"NMF8"	"NMF9"	"NMF10"	"NMF11"	"NMF12"	"NMF13"
"FAM168B_FORALL_081"	-2.90575213477627	2.82186535114218	-0.685400459141558	0.0885734320134794	-0.218606528991244	-1.21966222507049	2.02695632497941	-1.97007837179378	-0.238306204523526	4.00766249450224	0.170769128613246	-0.229348528710353	-2.03118470330401
"FAM168B_FORALL_087"	-3.10996230146999	1.4781921739262	-0.458436032967347	0.487199447198175	0.76924578768772	-1.97459009285015	2.92604125291421	-1.96089908594205	0.455726444999415	4.31048278273256	0.661602734477373	-1.11727017600032	-3.37715855080824
"FAM168B_FORALL_089"	-2.64098336053706	2.30668520603222	-1.06365882179691	-0.172058123231917	-0.204689881235596	-0.819460156614326	2.14689210207483	-2.52679464443504	-0.143786322206751	4.31636796886374	0.0959808475161962	0.0588324575141636	-1.93606342767722
"FAM168B_FORALL_091"	-2.83589828476558	1.45182620957108	-0.476870501777944	-0.00245603807895522	0.802766360944963	-0.737322020546454	2.70251344200514	-1.31984442843032	-0.175043942835169	3.66115420800399	0.60842778827816	-0.996382937704184	-3.55538562089559
"FAM168B_FORALL_105"	-2.90575213477627	2.82186535114218	-0.685400459141558	0.0885734320134794	-0.218606528991244	-1.21966222507049	2.02695632497941	-1.97007837179378	-0.238306204523526	4.00766249450224	0.170769128613246	-0.229348528710353	-2.03118470330401
"FAM168B_FORALL_109"	-2.83589828476558	1.45182620957108	-0.476870501777944	-0.00245603807895522	0.802766360944963	-0.737322020546454	2.70251344200514	-1.31984442843032	-0.175043942835169	3.66115420800399	0.60842778827816	-0.996382937704184	-3.55538562089559
"FAM168B_FORALL_118"	-2.83589828476558	1.45182620957108	-0.476870501777944	-0.00245603807895522	0.802766360944963	-0.737322020546454	2.70251344200514	-1.31984442843032	-0.175043942835169	3.66115420800399	0.60842778827816	-0.996382937704184	-3.55538562089559
"FAM168B_FORALL_120"	-2.90575213477627	2.82186535114218	-0.685400459141558	0.0885734320134794	-0.218606528991244	-1.21966222507049	2.02695632497941	-1.97007837179378	-0.238306204523526	4.00766249450224	0.170769128613246	-0.229348528710353	-2.03118470330401
"FAM168B_FORALL_127"	-2.90575213477627	2.82186535114218	-0.685400459141558	0.0885734320134794	-0.218606528991244	-1.21966222507049	2.02695632497941	-1.97007837179378	-0.238306204523526	4.00766249450224	0.170769128613246	-0.229348528710353	-2.03118470330401
"FAM168B_FORALL_129"	-2.64098336053706	2.30668520603222	-1.06365882179691	-0.172058123231917	-0.204689881235596	-0.819460156614326	2.14689210207483	-2.52679464443504	-0.143786322206751	4.31636796886374	0.0959808475161962	0.0588324575141636	-1.93606342767722
"FAM168B_FORALL_134"	-2.27222903362548	1.68256439399573	-1.29022003602526	-0.682881482127669	0.844669649314104	-1.10683936418174	3.86730294673745	-2.03433778484026	-0.36110637712691	3.12290855542191	0.063980805147675	-0.818793987071246	-1.54597729917472
"FAM168B_FORALL_144"	-3.31729421316233	0.129563709268085	-0.273760687588937	-0.0895367639612175	1.19804368581641	-1.15678785654741	3.44263670159793	-1.42683425680741	0.0974701392959659	3.18943580118149	0.929350341321011	-1.14973584574553	-2.24692166867311
"FAM168B_FORALL_147"	-3.6622716849028	1.20123929209184	-0.238778117532737	0.589420359474219	0.635355536551825	-1.69112442655028	2.72262075079565	-1.68065998771315	0.395938518175098	4.09614245326228	0.699646335660517	-0.902135645260074	-3.07880545807524
"FAM168B_FORALL_148"	-2.64098336053706	2.30668520603222	-1.06365882179691	-0.172058123231917	-0.204689881235596	-0.819460156614326	2.14689210207483	-2.52679464443504	-0.143786322206751	4.31636796886374	0.0959808475161962	0.0588324575141636	-1.93606342767722
"FAM171A2_FORALL_023"	-0.00579787359761204	-1.66230915595814	3.29804759661857	-4.12267324889098	3.90814897077037	2.04601874847006	2.39944756464988	0.931492517656918	0.312804213287905	0.310176458889793	-5.64504845585487	-0.928324652062204	0.471836601033913
"FAM171A2_FORALL_032"	-1.91321861090322	-2.01965036502695	3.03301793228101	-1.94620264484001	1.87047337526879	2.07411914180076	0.746901163498628	-1.42504843515978	0.0617074342037611	1.86549994478981	-1.19284062829878	-3.62239208237495	0.959972001979918
"FAM171A2_FORALL_046"	-0.242942715330829	-3.90522744661572	4.7493328821771	-4.29064968850204	3.64165528296779	1.97771131468809	3.36082481864357	0.684256141568262	-0.232086497267886	0.0750317703991352	-3.11113469026233	-2.57763565943934	0.725233470078483
"FAM171A2_FORALL_051"	-1.55542706827991	-2.53479078300738	3.64342967375349	-5.13620557472225	3.26168874260312	2.34216037283822	0.912651555262383	1.13128923836824	2.23003429239134	0.834240560094058	-3.60223277062908	-3.09374944661417	1.78809183394815
"FAM171A2_FORALL_066"	-1.81026119846341	-3.1567967881415	5.0900659555128	-4.15101827426089	3.63807187443414	2.85205607487199	2.64336470553387	-1.2274809894247	-0.174531146409739	1.18346308184611	-2.60221618613738	-1.75740018045734	0.183271345242318
"FAM171A2_FORALL_134"	-1.04651623191825	-1.70285420878343	3.27714329192966	-4.74736873433262	2.7427364457158	2.53995713312739	2.13655584732601	-1.22581514905044	1.0036475460815	2.44702786713396	-3.35026196126541	-3.1847971604768	1.29385542047256
"FAM171A2_FORALL_139"	-2.52108330005486	-3.4313999013017	3.84389567421951	-2.60916932395028	2.72743008859057	2.57463505552803	0.721116535039533	-0.254626434884032	1.33629020700729	1.66078783823816	-2.82501120513402	-2.04267622534462	1.37309764848342
"FAM171A2_FORALL_140"	-1.94841998329183	-2.78069299340717	2.4113462119574	-2.97661433172166	4.65937433517829	2.08188161635672	4.35217980378477	-0.536585570559735	-0.737545733603422	0.906380600638441	-5.28597700495328	0.289218851238276	-0.00345715649928491
"FAM171A2_FORALL_147"	-5.0617174828572	-3.37578558731498	5.74115536323634	-1.01609428311306	5.12757966389782	2.81381539955178	4.00803002827955	-0.374371695696384	-2.25118368654753	2.30776085303723	-0.909204390018154	-4.33737139440894	-3.21546783472235
"FAM174A_FORALL_089"	2.32645991758733	-1.12824966101405	1.21848288191256	-0.0655301699303281	1.52698769372178	-3.23520886235439	0.551030651656927	1.59353020784444	-0.283907748956668	-4.65235177624419	-4.44309937016352	8.07785249138765	2.80586856279858
"FAM174A_FORALL_143"	1.56410480515881	-0.631285311544017	1.58919465437731	-1.00583426721334	3.77386804486402	-1.86494422944429	1.93514903022665	1.91929509573252	-1.541747242758	-6.12048457818252	-4.09280696505749	5.23031738472237	2.39986959821558
"FAM177A1_FORALL_081"	0.618064072355028	-0.687038792913317	4.01757240620358	-2.17755788643767	0.738668212709985	-1.97270980666499	4.2169258220393	0.63699840247478	-0.859925229493446	-1.94140621709667	-3.98559418782577	4.1940869600239	-0.339314319464712
"FAM184B_FORALL_094"	-1.01801525773184	-2.27458287973668	-0.573672938224335	3.06612794662336	-0.892492725625552	1.41071223245913	-0.773979953698704	0.92229280060264	-1.13562197713311	-2.48717252721608	4.86465225649075	-2.87473637383004	-0.068108545861759
"FAM193A_FORALL_156"	-1.80087340488433	-7.9811523228148	-2.55955310584885	1.04820050264641	-0.245140562116962	5.12873299840118	1.29406790819046	3.97123305334299	-0.742358600454822	1.66264130964228	2.34342142346207	-4.35691969338158	-1.6717116440178
"FAM193B_FORALL_050"	-4.13469045537755	1.40088921611205	-4.06800389268215	1.17265334837175	-0.932246903083052	1.2675562344902	-0.0810859744793452	0.586406708224649	4.28493983868216	3.60722651550476	1.42053935031929	-3.72245738654155	-3.30752087986056
"FAM193B_FORALL_125"	-3.14619823663251	0.915744682499588	-3.8285535856961	-0.92374079036326	0.0627518039331763	1.13935780111665	1.58499277709128	0.609197003677658	3.30916680301816	3.72200799373912	-0.00677560596578053	-3.51286280531416	-1.92179185049043
"FAM193B_FORALL_160"	-5.10082474075169	2.41000874492822	-2.725232431788	1.98947026936197	0.109019549531422	0.666580908640002	-0.66440931038293	0.469707933087067	3.64356656567003	3.05925650316897	1.8267724645615	-4.61455406249791	-3.5415493065551
"FAM204A_FORALL_042"	0.683460913110394	-1.26547325640561	3.39722361567906	-0.592623128495836	-0.860129101270894	4.26602073317325	-5.36986652844042	-0.162446891956733	0.273390097730893	0.977752530190257	1.52181996555869	-4.16639705911555	-0.285474728270226
"FAM204A_FORALL_073"	1.40346452287026	0.914053535315241	0.362932722038164	-1.93564021682948	-1.90200619069422	3.6258477067698	-3.80868612567231	-0.0420529114977642	-0.0531381070053528	1.12187346823509	0.82612133098135	-3.66385989847995	1.51233047910834
"FAM204A_FORALL_141"	1.40346452287026	0.914053535315241	0.362932722038164	-1.93564021682948	-1.90200619069422	3.6258477067698	-3.80868612567231	-0.0420529114977642	-0.0531381070053528	1.12187346823509	0.82612133098135	-3.66385989847995	1.51233047910834
"FAM20B_FORALL_028"	7.42061716126639	3.39727927505299	0.604348070728812	-1.90692393432511	-3.63170958104275	-0.122214078059794	-3.54178823900192	1.32249283968298	-2.4068214884184	-1.09801849426273	2.30702310175192	0.0124187923664705	0.143506667294412
"FAM20B_FORALL_069"	8.29489752613301	-1.28962422407157	0.488703522358914	-1.13276804583823	-3.49145971276657	-1.54693770933842	-1.45868213132466	1.62512017656803	-0.89265874753647	-0.35543069046142	0.29079251770468	1.8256747688848	1.57770261617985
"FAM20B_FORALL_079"	6.97548601242436	-0.253078261885265	0.0365020027594377	-1.2220939474937	-3.9300644857004	-1.32260658544875	-1.47668510934819	1.86262500372896	-0.576428383694222	-0.533859747321409	0.221996176268115	0.546198971052325	2.62391401341101
"FAM219A_FORALL_008"	1.23379231387957	-1.56511859188928	-3.69582420158025	8.54326811112791	0.737748896897621	-2.11795402263469	-0.67839125523999	-1.23462298190645	-1.00345499287412	4.7584671001615	-0.15323643894933	-2.52707451270209	-1.47562617038903
"FAM219A_FORALL_098"	1.75667462032837	-1.27276802884518	-1.77556729691442	5.9068381284205	0.500616163401944	-0.514735689809863	-1.91115221140746	-0.0439134718623683	-2.22262251778423	3.13579962705761	2.33086094977778	-3.02807880149651	-3.52146076543109
"FAM221A_FORALL_004"	-3.03110197745256	-1.40255741798653	2.47391887132874	-0.182920271891668	3.09146526713348	1.16375706795784	1.74583803121563	-5.95605879712444	-1.28102452358328	0.341184245958283	-0.672932729661327	-0.545896874792223	2.96161163472539
"FAM221A_FORALL_029"	-3.03110197745256	-1.40255741798653	2.47391887132874	-0.182920271891668	3.09146526713348	1.16375706795784	1.74583803121563	-5.95605879712444	-1.28102452358328	0.341184245958283	-0.672932729661327	-0.545896874792223	2.96161163472539
"FAM221A_FORALL_042"	-0.533717846342312	-2.53496466105389	3.85203776322192	0.292586830391798	2.67170266977335	0.240677585850497	0.857703462583669	-6.32264994159359	0.0576182202268952	0.396873157209078	-1.6989406556829	-1.48270604762862	3.03556377124925
"FAM221A_FORALL_057"	-3.72973037698465	-0.765915115020175	4.45594868106111	-0.351554911084824	2.90208258435603	1.57432361372441	2.005278103405	-4.03302567835315	-1.67167847739893	-0.47493478994652	-0.249106585250374	0.528602201792511	-1.48588273359238
"FAM221A_FORALL_064"	-3.03110197745256	-1.40255741798653	2.47391887132874	-0.182920271891668	3.09146526713348	1.16375706795784	1.74583803121563	-5.95605879712444	-1.28102452358328	0.341184245958283	-0.672932729661327	-0.545896874792223	2.96161163472539
"FAM221A_FORALL_074"	-3.03110197745256	-1.40255741798653	2.47391887132874	-0.182920271891668	3.09146526713348	1.16375706795784	1.74583803121563	-5.95605879712444	-1.28102452358328	0.341184245958283	-0.672932729661327	-0.545896874792223	2.96161163472539
"FAM221A_FORALL_078"	-4.25898136523567	-3.27741813499891	5.68866834616738	-0.910962724766442	1.8646768217177	2.11299831168626	4.72313320306397	-1.05843803492382	-0.97572631407523	1.8302126951759	-0.342285314455337	-4.94979455739285	-1.24081240566486
"FAM221A_FORALL_097"	-3.72973037698465	-0.765915115020175	4.45594868106111	-0.351554911084824	2.90208258435603	1.57432361372441	2.005278103405	-4.03302567835315	-1.67167847739893	-0.47493478994652	-0.249106585250374	0.528602201792511	-1.48588273359238
"FAM221A_FORALL_136"	-3.72973037698465	-0.765915115020175	4.45594868106111	-0.351554911084824	2.90208258435603	1.57432361372441	2.005278103405	-4.03302567835315	-1.67167847739893	-0.47493478994652	-0.249106585250374	0.528602201792511	-1.48588273359238
"FAM234A_FORALL_012"	0.655149168184779	1.37700988961879	-2.80923730277348	1.73169389270711	-2.26566571837003	-1.54272939433136	-5.50289737862656	1.70331589042864	0.708628513722232	-1.41068631001926	-3.095500281691	2.79955861511872	12.5651690634588
"FAM234A_FORALL_043"	4.92428919391673	-1.90700639136702	-2.1682527282065	-0.0782850215481103	0.0319771798476294	-0.66680088640602	-1.12056496291133	0.961921164598444	4.95989997347303	-0.353869681120781	-4.82323566660276	0.839984019088604	1.05462743394766
"FAM234A_FORALL_069"	4.2265477924354	-4.10966877461479	0.916115359562165	0.887560323316614	-0.328989614286221	-1.99089153860699	-1.49726471511568	-0.226507248093998	3.5833588967736	-0.110474577955127	-3.15125045125612	1.81904992981578	2.37073252217225
"FAM234A_FORALL_109"	4.36754617115022	-2.4666512861956	1.16672517442073	-0.913909424386904	-1.09468059882986	-3.16250398488261	-0.251473500646608	-1.07289057497423	5.84306815536924	-2.41464818149131	-0.822720284770021	2.61132663010589	0.840697465236444
"FAM234B_FORALL_029"	0.217781098648505	-3.47900942547277	-1.18628083936263	1.34853563981916	0.314845199936942	2.23017226013267	1.37004829073543	3.70254654192729	-0.803020942464018	2.01104489333094	-1.98926671851561	-4.31178020181656	-0.429517168585542
"FAM234B_FORALL_037"	0.217781098648505	-3.47900942547277	-1.18628083936263	1.34853563981916	0.314845199936942	2.23017226013267	1.37004829073543	3.70254654192729	-0.803020942464018	2.01104489333094	-1.98926671851561	-4.31178020181656	-0.429517168585542
"FAM234B_FORALL_058"	0.217781098648505	-3.47900942547277	-1.18628083936263	1.34853563981916	0.314845199936942	2.23017226013267	1.37004829073543	3.70254654192729	-0.803020942464018	2.01104489333094	-1.98926671851561	-4.31178020181656	-0.429517168585542
"FAM234B_FORALL_098"	1.932973146801	-4.16543436536403	0.310876903444296	0.568037853130395	1.42057722669151	1.86944345087073	0.0875978377479612	3.66821424319403	-0.512002874893525	1.31135056764102	-1.28685646664039	-6.37049649348174	0.388721909959682
"FAM234B_FORALL_116"	0.217781098648505	-3.47900942547277	-1.18628083936263	1.34853563981916	0.314845199936942	2.23017226013267	1.37004829073543	3.70254654192729	-0.803020942464018	2.01104489333094	-1.98926671851561	-4.31178020181656	-0.429517168585542
"FAM234B_FORALL_124"	0.217781098648505	-3.47900942547277	-1.18628083936263	1.34853563981916	0.314845199936942	2.23017226013267	1.37004829073543	3.70254654192729	-0.803020942464018	2.01104489333094	-1.98926671851561	-4.31178020181656	-0.429517168585542
"FAM241A_FORALL_049"	-0.898846802872839	-1.3687596119301	-0.582857058288549	-2.16751535770648	-2.87107386031781	-0.335549678249611	-2.83434389038198	0.766162531765796	4.87357760966722	3.61326409930718	5.15110144272763	-1.89190284582412	-0.382508108813468
"FAM3A_FORALL_019"	-0.264896849760325	-4.59436969204342	0.216326367344706	2.59156155809843	0.857319143716951	-2.44039840534517	7.67956527671424	0.61508179210469	-1.77453166298031	-4.11181961377655	-1.25376284982958	5.92114730755238	-1.46414370353517
"FAM3A_FORALL_145"	1.73145979584601	-3.2351825486211	0.924260964550018	1.45994456021469	0.36290252827275	-0.399582464836566	4.83667637578255	-0.699222078197498	-0.904430589097041	-0.609756586512685	-2.80520078066681	2.06746757328423	-2.5645536130888
"FAM3A_FORALL_153"	1.73145979584601	-3.2351825486211	0.924260964550018	1.45994456021469	0.36290252827275	-0.399582464836566	4.83667637578255	-0.699222078197498	-0.904430589097041	-0.609756586512685	-2.80520078066681	2.06746757328423	-2.5645536130888
"FAM50A_FORALL_001"	-0.0978950949057782	-2.16134045137704	1.10830318923221	-3.34644472456962	2.01921346923555	0.266453661100672	1.48569835979221	-1.85693101972609	0.724969522750852	-0.842809979306308	-0.386120346143426	2.67764117636274	0.829993751831446
"FAM50A_FORALL_017"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_027"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_031"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_040"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_043"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_045"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_049"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_050"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_052"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_053"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_057"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_063"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_064"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_067"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_077"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_082"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_084"	-0.0978950949057782	-2.16134045137704	1.10830318923221	-3.34644472456962	2.01921346923555	0.266453661100672	1.48569835979221	-1.85693101972609	0.724969522750852	-0.842809979306308	-0.386120346143426	2.67764117636274	0.829993751831446
"FAM50A_FORALL_100"	-0.0978950949057782	-2.16134045137704	1.10830318923221	-3.34644472456962	2.01921346923555	0.266453661100672	1.48569835979221	-1.85693101972609	0.724969522750852	-0.842809979306308	-0.386120346143426	2.67764117636274	0.829993751831446
"FAM50A_FORALL_105"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_112"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_114"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_116"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_118"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_127"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_134"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_139"	0.273596120277474	-2.54203372491987	1.46112836742465	-3.78556351745397	2.52314242307475	0.175352049380223	1.56040359510865	-1.67703844864037	-1.45145842532586	-1.0762993027516	0.0664318787581307	2.887954217842	1.9410278343757
"FAM50A_FORALL_143"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50A_FORALL_153"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_003"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_008"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_020"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_025"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_032"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_036"	-0.961723165708687	-1.95950112616174	0.70982219968606	-3.18371769221574	2.36358422942824	0.0719829611998921	1.23416841446007	-2.19370814153548	0.644217424688531	-0.822388672798595	-0.847293270712264	2.79192612327951	2.53807703992801
"FAM50B_FORALL_039"	-0.0978950949057782	-2.16134045137704	1.10830318923221	-3.34644472456962	2.01921346923555	0.266453661100672	1.48569835979221	-1.85693101972609	0.724969522750852	-0.842809979306308	-0.386120346143426	2.67764117636274	0.829993751831446
"FAM50B_FORALL_054"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_058"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_065"	-1.4958538428213	-0.174418557623495	1.01697812933372	-3.93992642227676	2.80268019486232	0.206412684986835	0.914601063099525	-2.06971203519836	-0.604218554952757	-1.84731159493076	-1.25120752791766	4.45341987313835	2.83945595259585
"FAM50B_FORALL_068"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_076"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_078"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_079"	-0.0978950949057782	-2.16134045137704	1.10830318923221	-3.34644472456962	2.01921346923555	0.266453661100672	1.48569835979221	-1.85693101972609	0.724969522750852	-0.842809979306308	-0.386120346143426	2.67764117636274	0.829993751831446
"FAM50B_FORALL_081"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_099"	-0.961723165708687	-1.95950112616174	0.70982219968606	-3.18371769221574	2.36358422942824	0.0719829611998921	1.23416841446007	-2.19370814153548	0.644217424688531	-0.822388672798595	-0.847293270712264	2.79192612327951	2.53807703992801
"FAM50B_FORALL_107"	-0.961723165708687	-1.95950112616174	0.70982219968606	-3.18371769221574	2.36358422942824	0.0719829611998921	1.23416841446007	-2.19370814153548	0.644217424688531	-0.822388672798595	-0.847293270712264	2.79192612327951	2.53807703992801
"FAM50B_FORALL_113"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
"FAM50B_FORALL_120"	-0.574639035837351	-2.06096464089599	1.00358093240157	-3.1559462408147	2.19909329155224	0.218134905087902	1.51114848280125	-2.08971571158789	0.966662264979444	-0.708662041767607	-0.576665080527748	2.686431638877	0.862137582729262
