"V1"	"V2"	"gene_symbol1"	"gene_symbol2"
"335"	"ENSG00000004487"	"ENSG00000143514"	"TP53BP2"	"KDM1A"
"336"	"ENSG00000004487"	"ENSG00000148572"	"NRBF2"	"KDM1A"
"337"	"ENSG00000004487"	"ENSG00000151575"	"TEX9"	"KDM1A"
"338"	"ENSG00000004487"	"ENSG00000153179"	"RASSF3"	"KDM1A"
"339"	"ENSG00000004487"	"ENSG00000154127"	"UBASH3B"	"KDM1A"
"340"	"ENSG00000004487"	"ENSG00000159289"	"KDM1A"	"GOLGA6A"
"341"	"ENSG00000004487"	"ENSG00000163126"	"KDM1A"	"ANKRD23"
"342"	"ENSG00000004487"	"ENSG00000163611"	"SPICE1"	"KDM1A"
"343"	"ENSG00000004487"	"ENSG00000164304"	"KDM1A"	"CAGE1"
"344"	"ENSG00000004487"	"ENSG00000165669"	"KDM1A"	"FAM204A"
"345"	"ENSG00000004487"	"ENSG00000165916"	"PSMC3"	"KDM1A"
"346"	"ENSG00000004487"	"ENSG00000166037"	"KDM1A"	"CEP57"
"347"	"ENSG00000004487"	"ENSG00000166860"	"ZBTB39"	"KDM1A"
"348"	"ENSG00000004487"	"ENSG00000167110"	"KDM1A"	"GOLGA2"
"349"	"ENSG00000004487"	"ENSG00000169758"	"TMEM266"	"KDM1A"
"350"	"ENSG00000004487"	"ENSG00000170264"	"KDM1A"	"FAM161A"
"351"	"ENSG00000004487"	"ENSG00000171346"	"KRT15"	"KDM1A"
"352"	"ENSG00000004487"	"ENSG00000171360"	"KRT38"	"KDM1A"
"353"	"ENSG00000004487"	"ENSG00000175455"	"KDM1A"	"CCDC14"
"354"	"ENSG00000004487"	"ENSG00000179562"	"KDM1A"	"GCC1"
"355"	"ENSG00000004487"	"ENSG00000182473"	"KDM1A"	"EXOC7"
"356"	"ENSG00000004487"	"ENSG00000196859"	"KRT39"	"KDM1A"
"357"	"ENSG00000004487"	"ENSG00000197079"	"KRT35"	"KDM1A"
"358"	"ENSG00000004487"	"ENSG00000204599"	"TRIM39"	"KDM1A"
"359"	"ENSG00000004487"	"ENSG00000204889"	"KRT40"	"KDM1A"
"360"	"ENSG00000004487"	"ENSG00000214717"	"ZBED1"	"KDM1A"
"361"	"ENSG00000004487"	"ENSG00000234616"	"KDM1A"	"JRK"
"362"	"ENSG00000004487"	"ENSG00000273136"	"NBPF26"	"KDM1A"
"363"	"ENSG00000004534"	"ENSG00000166974"	"RBM6"	"MAPRE2"
"364"	"ENSG00000004534"	"ENSG00000254772"	"RBM6"	"EEF1G"
"365"	"ENSG00000004777"	"ENSG00000197191"	"CYSRT1"	"ARHGAP33"
"366"	"ENSG00000004779"	"ENSG00000072201"	"NDUFAB1"	"LNX1"
"367"	"ENSG00000004779"	"ENSG00000075420"	"NDUFAB1"	"FNDC3B"
"368"	"ENSG00000004779"	"ENSG00000103043"	"VAC14"	"NDUFAB1"
"369"	"ENSG00000004779"	"ENSG00000104147"	"OIP5"	"NDUFAB1"
"370"	"ENSG00000004779"	"ENSG00000104756"	"NDUFAB1"	"KCTD9"
"371"	"ENSG00000004779"	"ENSG00000105327"	"NDUFAB1"	"BBC3"
"372"	"ENSG00000004779"	"ENSG00000106263"	"NDUFAB1"	"EIF3B"
"373"	"ENSG00000004779"	"ENSG00000106459"	"NRF1"	"NDUFAB1"
"374"	"ENSG00000004779"	"ENSG00000119705"	"SLIRP"	"NDUFAB1"
"375"	"ENSG00000004779"	"ENSG00000119725"	"ZNF410"	"NDUFAB1"
"376"	"ENSG00000004779"	"ENSG00000124191"	"TOX2"	"NDUFAB1"
"377"	"ENSG00000004779"	"ENSG00000131931"	"THAP1"	"NDUFAB1"
"378"	"ENSG00000004779"	"ENSG00000135363"	"NDUFAB1"	"LMO2"
"379"	"ENSG00000004779"	"ENSG00000139714"	"NDUFAB1"	"MORN3"
"380"	"ENSG00000004779"	"ENSG00000141965"	"NDUFAB1"	"FEM1A"
"381"	"ENSG00000004779"	"ENSG00000156795"	"NTAQ1"	"NDUFAB1"
"382"	"ENSG00000004779"	"ENSG00000157429"	"ZNF19"	"NDUFAB1"
"383"	"ENSG00000004779"	"ENSG00000159214"	"NDUFAB1"	"CCDC24"
"384"	"ENSG00000004779"	"ENSG00000160972"	"PPP1R16A"	"NDUFAB1"
"385"	"ENSG00000004779"	"ENSG00000164438"	"TLX3"	"NDUFAB1"
"386"	"ENSG00000004779"	"ENSG00000165916"	"PSMC3"	"NDUFAB1"
"387"	"ENSG00000004779"	"ENSG00000167272"	"POP5"	"NDUFAB1"
"388"	"ENSG00000004779"	"ENSG00000172273"	"NDUFAB1"	"HINFP"
"389"	"ENSG00000004779"	"ENSG00000183386"	"NDUFAB1"	"FHL3"
"390"	"ENSG00000004779"	"ENSG00000184515"	"NDUFAB1"	"BEX5"
"391"	"ENSG00000004779"	"ENSG00000185869"	"ZNF829"	"NDUFAB1"
"392"	"ENSG00000004779"	"ENSG00000188747"	"NOXA1"	"NDUFAB1"
"393"	"ENSG00000004779"	"ENSG00000214309"	"NDUFAB1"	"MBLAC1"
"394"	"ENSG00000004779"	"ENSG00000242689"	"NDUFAB1"	"CNTF"
"395"	"ENSG00000004779"	"ENSG00000248746"	"NDUFAB1"	"ACTN3"
"396"	"ENSG00000004799"	"ENSG00000175895"	"PLEKHF2"	"PDK4"
"397"	"ENSG00000004838"	"ENSG00000089225"	"ZMYND10"	"TBX5"
"398"	"ENSG00000004838"	"ENSG00000119650"	"ZMYND10"	"IFT43"
"399"	"ENSG00000004838"	"ENSG00000130950"	"ZMYND10"	"NUTM2F"
"400"	"ENSG00000004838"	"ENSG00000132938"	"ZMYND10"	"MTUS2"
"401"	"ENSG00000004838"	"ENSG00000149100"	"ZMYND10"	"EIF3M"
"402"	"ENSG00000004838"	"ENSG00000166925"	"ZMYND10"	"TSC22D4"
"404"	"ENSG00000004838"	"ENSG00000184507"	"ZMYND10"	"NUTM1"
"405"	"ENSG00000004838"	"ENSG00000185272"	"ZMYND10"	"RBM11"
"406"	"ENSG00000004838"	"ENSG00000196628"	"ZMYND10"	"TCF4"
"407"	"ENSG00000004838"	"ENSG00000197191"	"ZMYND10"	"CYSRT1"
"408"	"ENSG00000004838"	"ENSG00000239779"	"ZMYND10"	"WBP1"
"409"	"ENSG00000004897"	"ENSG00000093010"	"COMT"	"CDC27"
"410"	"ENSG00000004939"	"ENSG00000134389"	"SLC4A1"	"CFHR5"
"411"	"ENSG00000004939"	"ENSG00000135211"	"TMEM60"	"SLC4A1"
"412"	"ENSG00000004939"	"ENSG00000149451"	"SLC4A1"	"ADAM33"
"413"	"ENSG00000004939"	"ENSG00000163217"	"SLC4A1"	"BMP10"
"414"	"ENSG00000004961"	"ENSG00000028528"	"SNX1"	"HCCS"
"415"	"ENSG00000004961"	"ENSG00000136305"	"HCCS"	"CIDEB"
"416"	"ENSG00000004961"	"ENSG00000163904"	"SENP2"	"HCCS"
"418"	"ENSG00000004975"	"ENSG00000006194"	"ZNF263"	"DVL2"
"419"	"ENSG00000004975"	"ENSG00000015285"	"WAS"	"DVL2"
"420"	"ENSG00000004975"	"ENSG00000063244"	"U2AF2"	"DVL2"
"421"	"ENSG00000004975"	"ENSG00000072958"	"DVL2"	"AP1M1"
"422"	"ENSG00000004975"	"ENSG00000087206"	"UIMC1"	"DVL2"
"423"	"ENSG00000004975"	"ENSG00000101751"	"POLI"	"DVL2"
"424"	"ENSG00000004975"	"ENSG00000111196"	"MAGOHB"	"DVL2"
"425"	"ENSG00000004975"	"ENSG00000111667"	"USP5"	"DVL2"
"426"	"ENSG00000004975"	"ENSG00000114784"	"EIF1B"	"DVL2"
"427"	"ENSG00000004975"	"ENSG00000117360"	"PRPF3"	"DVL2"
"428"	"ENSG00000004975"	"ENSG00000120500"	"DVL2"	"ARR3"
"429"	"ENSG00000004975"	"ENSG00000120896"	"SORBS3"	"DVL2"
"430"	"ENSG00000004975"	"ENSG00000124074"	"ENKD1"	"DVL2"
"431"	"ENSG00000004975"	"ENSG00000127191"	"TRAF2"	"DVL2"
"432"	"ENSG00000004975"	"ENSG00000130560"	"UBAC1"	"DVL2"
"433"	"ENSG00000004975"	"ENSG00000131721"	"RHOXF2"	"DVL2"
"434"	"ENSG00000004975"	"ENSG00000131931"	"THAP1"	"DVL2"
"435"	"ENSG00000004975"	"ENSG00000132356"	"PRKAA1"	"DVL2"
"436"	"ENSG00000004975"	"ENSG00000137135"	"DVL2"	"ARHGEF39"
"437"	"ENSG00000004975"	"ENSG00000140320"	"DVL2"	"BAHD1"
"438"	"ENSG00000004975"	"ENSG00000140481"	"DVL2"	"CCDC33"
"439"	"ENSG00000004975"	"ENSG00000145365"	"TIFA"	"DVL2"
"440"	"ENSG00000004975"	"ENSG00000149532"	"DVL2"	"CPSF7"
"441"	"ENSG00000004975"	"ENSG00000151929"	"DVL2"	"BAG3"
"442"	"ENSG00000004975"	"ENSG00000154124"	"OTULIN"	"DVL2"
"443"	"ENSG00000004975"	"ENSG00000157110"	"RBPMS"	"DVL2"
"444"	"ENSG00000004975"	"ENSG00000159210"	"SNF8"	"DVL2"
"445"	"ENSG00000004975"	"ENSG00000160062"	"ZBTB8A"	"DVL2"
"446"	"ENSG00000004975"	"ENSG00000160753"	"RUSC1"	"DVL2"
"447"	"ENSG00000004975"	"ENSG00000161203"	"DVL2"	"AP2M1"
"448"	"ENSG00000004975"	"ENSG00000163530"	"DVL2"	"DPPA2"
"449"	"ENSG00000004975"	"ENSG00000163877"	"SNIP1"	"DVL2"
"450"	"ENSG00000004975"	"ENSG00000166228"	"PCBD1"	"DVL2"
"451"	"ENSG00000004975"	"ENSG00000170967"	"DVL2"	"DDI1"
"452"	"ENSG00000004975"	"ENSG00000176105"	"YES1"	"DVL2"
"453"	"ENSG00000004975"	"ENSG00000187778"	"MCRS1"	"DVL2"
"454"	"ENSG00000004975"	"ENSG00000196150"	"ZNF250"	"DVL2"
"455"	"ENSG00000004975"	"ENSG00000197114"	"ZGPAT"	"DVL2"
"456"	"ENSG00000004975"	"ENSG00000197279"	"ZNF165"	"DVL2"
"457"	"ENSG00000004975"	"ENSG00000204859"	"ZBTB48"	"DVL2"
"458"	"ENSG00000004975"	"ENSG00000205937"	"RNPS1"	"DVL2"
"459"	"ENSG00000004975"	"ENSG00000206181"	"ELOA2"	"DVL2"
"460"	"ENSG00000004975"	"ENSG00000213923"	"DVL2"	"CSNK1E"
"461"	"ENSG00000004975"	"ENSG00000273899"	"NOL12"	"DVL2"
"462"	"ENSG00000004975"	"ENSG00000283900"	"TPTEP2-CSNK1E"	"DVL2"
"463"	"ENSG00000005075"	"ENSG00000076604"	"TRAF4"	"POLR2J"
"464"	"ENSG00000005075"	"ENSG00000104147"	"POLR2J"	"OIP5"
"465"	"ENSG00000005075"	"ENSG00000122180"	"POLR2J"	"MYOG"
"466"	"ENSG00000005075"	"ENSG00000137575"	"SDCBP"	"POLR2J"
"467"	"ENSG00000005075"	"ENSG00000156795"	"POLR2J"	"NTAQ1"
"468"	"ENSG00000005075"	"ENSG00000167987"	"VPS37C"	"POLR2J"
"469"	"ENSG00000005075"	"ENSG00000171453"	"POLR2J"	"POLR1C"
"470"	"ENSG00000005075"	"ENSG00000174446"	"SNAPC5"	"POLR2J"
"471"	"ENSG00000005075"	"ENSG00000248712"	"POLR2J"	"DRC12"
"472"	"ENSG00000005102"	"ENSG00000012779"	"MEOX1"	"ALOX5"
"473"	"ENSG00000005102"	"ENSG00000029993"	"MEOX1"	"HMGB3"
"474"	"ENSG00000005102"	"ENSG00000031823"	"RANBP3"	"MEOX1"
"475"	"ENSG00000005102"	"ENSG00000037965"	"MEOX1"	"HOXC8"
"476"	"ENSG00000005102"	"ENSG00000050748"	"MEOX1"	"MAPK9"
"477"	"ENSG00000005102"	"ENSG00000051128"	"MEOX1"	"HOMER3"
"478"	"ENSG00000005102"	"ENSG00000068305"	"MEOX1"	"MEF2A"
"479"	"ENSG00000005102"	"ENSG00000071655"	"MEOX1"	"MBD3"
"480"	"ENSG00000005102"	"ENSG00000077279"	"MEOX1"	"DCX"
"481"	"ENSG00000005102"	"ENSG00000080561"	"MID2"	"MEOX1"
"482"	"ENSG00000005102"	"ENSG00000084652"	"TXLNA"	"MEOX1"
"483"	"ENSG00000005102"	"ENSG00000089682"	"RBM41"	"MEOX1"
"484"	"ENSG00000005102"	"ENSG00000092208"	"MEOX1"	"GEMIN2"
"485"	"ENSG00000005102"	"ENSG00000099804"	"MEOX1"	"CDC34"
"486"	"ENSG00000005102"	"ENSG00000100034"	"PPM1F"	"MEOX1"
"487"	"ENSG00000005102"	"ENSG00000100395"	"MEOX1"	"L3MBTL2"
"488"	"ENSG00000005102"	"ENSG00000101266"	"MEOX1"	"CSNK2A1"
"489"	"ENSG00000005102"	"ENSG00000101871"	"MID1"	"MEOX1"
"490"	"ENSG00000005102"	"ENSG00000102119"	"MEOX1"	"EMD"
"491"	"ENSG00000005102"	"ENSG00000103528"	"SYT17"	"MEOX1"
"492"	"ENSG00000005102"	"ENSG00000104812"	"MEOX1"	"GYS1"
"493"	"ENSG00000005102"	"ENSG00000105650"	"PDE4C"	"MEOX1"
"494"	"ENSG00000005102"	"ENSG00000107341"	"UBE2R2"	"MEOX1"
"495"	"ENSG00000005102"	"ENSG00000108788"	"MLX"	"MEOX1"
"496"	"ENSG00000005102"	"ENSG00000108861"	"MEOX1"	"DUSP3"
"497"	"ENSG00000005102"	"ENSG00000112578"	"MEOX1"	"BYSL"
"498"	"ENSG00000005102"	"ENSG00000115556"	"PLCD4"	"MEOX1"
"499"	"ENSG00000005102"	"ENSG00000116922"	"MEOX1"	"AIRIM"
"500"	"ENSG00000005102"	"ENSG00000119725"	"ZNF410"	"MEOX1"
"501"	"ENSG00000005102"	"ENSG00000121851"	"POLR3GL"	"MEOX1"
"502"	"ENSG00000005102"	"ENSG00000124357"	"NAGK"	"MEOX1"
"503"	"ENSG00000005102"	"ENSG00000125733"	"TRIP10"	"MEOX1"
"504"	"ENSG00000005102"	"ENSG00000127445"	"PIN1"	"MEOX1"
"505"	"ENSG00000005102"	"ENSG00000133488"	"SEC14L4"	"MEOX1"
"506"	"ENSG00000005102"	"ENSG00000137098"	"SPAG8"	"MEOX1"
"507"	"ENSG00000005102"	"ENSG00000137575"	"SDCBP"	"MEOX1"
"508"	"ENSG00000005102"	"ENSG00000138964"	"PARVG"	"MEOX1"
"509"	"ENSG00000005102"	"ENSG00000139946"	"PELI2"	"MEOX1"
"510"	"ENSG00000005102"	"ENSG00000140299"	"MEOX1"	"BNIP2"
"511"	"ENSG00000005102"	"ENSG00000140553"	"UNC45A"	"MEOX1"
"512"	"ENSG00000005102"	"ENSG00000140830"	"TXNL4B"	"MEOX1"
"513"	"ENSG00000005102"	"ENSG00000140961"	"OSGIN1"	"MEOX1"
"514"	"ENSG00000005102"	"ENSG00000141543"	"MEOX1"	"EIF4A3"
"515"	"ENSG00000005102"	"ENSG00000141977"	"MEOX1"	"CIB3"
"516"	"ENSG00000005102"	"ENSG00000144021"	"MEOX1"	"CIAO1"
"517"	"ENSG00000005102"	"ENSG00000146063"	"TRIM41"	"MEOX1"
"518"	"ENSG00000005102"	"ENSG00000146281"	"PM20D2"	"MEOX1"
"519"	"ENSG00000005102"	"ENSG00000147421"	"MEOX1"	"HMBOX1"
"520"	"ENSG00000005102"	"ENSG00000150636"	"MEOX1"	"CCDC102B"
"521"	"ENSG00000005102"	"ENSG00000152404"	"MEOX1"	"CWF19L2"
"522"	"ENSG00000005102"	"ENSG00000154328"	"NEIL2"	"MEOX1"
"523"	"ENSG00000005102"	"ENSG00000155329"	"ZCCHC10"	"MEOX1"
"524"	"ENSG00000005102"	"ENSG00000155744"	"MEOX1"	"HYCC2"
"525"	"ENSG00000005102"	"ENSG00000155754"	"MEOX1"	"C2CD6"
"526"	"ENSG00000005102"	"ENSG00000157500"	"MEOX1"	"APPL1"
"527"	"ENSG00000005102"	"ENSG00000158435"	"MEOX1"	"CNOT11"
"528"	"ENSG00000005102"	"ENSG00000163960"	"UBXN7"	"MEOX1"
"529"	"ENSG00000005102"	"ENSG00000164008"	"MEOX1"	"C1orf50"
"530"	"ENSG00000005102"	"ENSG00000166211"	"SPIC"	"MEOX1"
"531"	"ENSG00000005102"	"ENSG00000167131"	"MEOX1"	"CCDC103"
"532"	"ENSG00000005102"	"ENSG00000167515"	"TRAPPC2L"	"MEOX1"
"533"	"ENSG00000005102"	"ENSG00000167535"	"MEOX1"	"CACNB3"
"534"	"ENSG00000005102"	"ENSG00000172497"	"MEOX1"	"ACOT12"
"535"	"ENSG00000005102"	"ENSG00000172530"	"MEOX1"	"BANP"
"536"	"ENSG00000005102"	"ENSG00000173207"	"MEOX1"	"CKS1B"
"537"	"ENSG00000005102"	"ENSG00000174788"	"PCP2"	"MEOX1"
"538"	"ENSG00000005102"	"ENSG00000176148"	"TCP11L1"	"MEOX1"
"539"	"ENSG00000005102"	"ENSG00000176248"	"MEOX1"	"ANAPC2"
"540"	"ENSG00000005102"	"ENSG00000176896"	"TCEANC"	"MEOX1"
"541"	"ENSG00000005102"	"ENSG00000179046"	"TRIML2"	"MEOX1"
"542"	"ENSG00000005102"	"ENSG00000179455"	"MKRN3"	"MEOX1"
"543"	"ENSG00000005102"	"ENSG00000179562"	"MEOX1"	"GCC1"
"544"	"ENSG00000005102"	"ENSG00000179933"	"MEOX1"	"C14orf119"
"545"	"ENSG00000005102"	"ENSG00000181513"	"MEOX1"	"ACBD4"
"546"	"ENSG00000005102"	"ENSG00000181929"	"PRKAG1"	"MEOX1"
"547"	"ENSG00000005102"	"ENSG00000185133"	"MEOX1"	"INPP5J"
"548"	"ENSG00000005102"	"ENSG00000185264"	"MEOX1"	"CIMIP4"
"549"	"ENSG00000005102"	"ENSG00000185787"	"MORF4L1"	"MEOX1"
"550"	"ENSG00000005102"	"ENSG00000187778"	"MEOX1"	"MCRS1"
"551"	"ENSG00000005102"	"ENSG00000187840"	"MEOX1"	"EIF4EBP1"
"552"	"ENSG00000005102"	"ENSG00000188566"	"NDOR1"	"MEOX1"
"553"	"ENSG00000005102"	"ENSG00000197256"	"MEOX1"	"KANK2"
"554"	"ENSG00000005102"	"ENSG00000198218"	"QRICH1"	"MEOX1"
"555"	"ENSG00000005102"	"ENSG00000198925"	"MEOX1"	"ATG9A"
"556"	"ENSG00000005102"	"ENSG00000204279"	"PAGE3"	"MEOX1"
"557"	"ENSG00000005102"	"ENSG00000204438"	"MEOX1"	"GPANK1"
"558"	"ENSG00000005102"	"ENSG00000214447"	"MEOX1"	"FAM187A"
"559"	"ENSG00000005102"	"ENSG00000215114"	"UBXN2B"	"MEOX1"
"560"	"ENSG00000005102"	"ENSG00000243335"	"MEOX1"	"KCTD7"
"561"	"ENSG00000005108"	"ENSG00000012660"	"THSD7A"	"ELOVL5"
"562"	"ENSG00000005108"	"ENSG00000086159"	"THSD7A"	"AQP6"
"563"	"ENSG00000005108"	"ENSG00000093010"	"THSD7A"	"COMT"
"564"	"ENSG00000005108"	"ENSG00000105383"	"THSD7A"	"CD33"
"565"	"ENSG00000005108"	"ENSG00000133800"	"THSD7A"	"LYVE1"
"566"	"ENSG00000005108"	"ENSG00000135052"	"THSD7A"	"GOLM1"
"567"	"ENSG00000005108"	"ENSG00000160131"	"VMA21"	"THSD7A"
"568"	"ENSG00000005108"	"ENSG00000166257"	"THSD7A"	"SCN3B"
"569"	"ENSG00000005108"	"ENSG00000168591"	"TMUB2"	"THSD7A"
"570"	"ENSG00000005108"	"ENSG00000169379"	"THSD7A"	"ARL13B"
"571"	"ENSG00000005108"	"ENSG00000170509"	"THSD7A"	"HSD17B13"
"572"	"ENSG00000005108"	"ENSG00000182508"	"THSD7A"	"LHFPL1"
"573"	"ENSG00000005194"	"ENSG00000106511"	"MEOX2"	"CIAPIN1"
"574"	"ENSG00000005194"	"ENSG00000108010"	"GLRX3"	"CIAPIN1"
"575"	"ENSG00000005194"	"ENSG00000167535"	"CIAPIN1"	"CACNB3"
"576"	"ENSG00000005194"	"ENSG00000188566"	"NDOR1"	"CIAPIN1"
"577"	"ENSG00000005238"	"ENSG00000011243"	"ATOSB"	"AKAP8L"
"578"	"ENSG00000005238"	"ENSG00000019995"	"ZRANB1"	"ATOSB"
"579"	"ENSG00000005238"	"ENSG00000036054"	"TBC1D23"	"ATOSB"
"580"	"ENSG00000005238"	"ENSG00000061455"	"PRDM6"	"ATOSB"
"581"	"ENSG00000005238"	"ENSG00000064655"	"EYA2"	"ATOSB"
"582"	"ENSG00000005238"	"ENSG00000066185"	"ZMYND12"	"ATOSB"
"583"	"ENSG00000005238"	"ENSG00000070778"	"PTPN21"	"ATOSB"
"584"	"ENSG00000005238"	"ENSG00000075399"	"VPS9D1"	"ATOSB"
"585"	"ENSG00000005238"	"ENSG00000076604"	"TRAF4"	"ATOSB"
"586"	"ENSG00000005238"	"ENSG00000080561"	"MID2"	"ATOSB"
"587"	"ENSG00000005238"	"ENSG00000100151"	"PICK1"	"ATOSB"
"588"	"ENSG00000005238"	"ENSG00000102753"	"KPNA3"	"ATOSB"
"589"	"ENSG00000005238"	"ENSG00000103423"	"DNAJA3"	"ATOSB"
"590"	"ENSG00000005238"	"ENSG00000104964"	"TLE5"	"ATOSB"
"591"	"ENSG00000005238"	"ENSG00000107816"	"LZTS2"	"ATOSB"
"592"	"ENSG00000005238"	"ENSG00000112214"	"FHL5"	"ATOSB"
"593"	"ENSG00000005238"	"ENSG00000112559"	"MDFI"	"ATOSB"
"594"	"ENSG00000005238"	"ENSG00000112984"	"KIF20A"	"ATOSB"
"595"	"ENSG00000005238"	"ENSG00000114107"	"CEP70"	"ATOSB"
"596"	"ENSG00000005238"	"ENSG00000115641"	"FHL2"	"ATOSB"
"597"	"ENSG00000005238"	"ENSG00000120896"	"SORBS3"	"ATOSB"
"598"	"ENSG00000005238"	"ENSG00000123349"	"PFDN5"	"ATOSB"
"599"	"ENSG00000005238"	"ENSG00000124160"	"NCOA5"	"ATOSB"
"600"	"ENSG00000005238"	"ENSG00000127191"	"TRAF2"	"ATOSB"
"601"	"ENSG00000005238"	"ENSG00000131737"	"KRT34"	"ATOSB"
"602"	"ENSG00000005238"	"ENSG00000135363"	"LMO2"	"ATOSB"
"603"	"ENSG00000005238"	"ENSG00000136436"	"CALCOCO2"	"ATOSB"
"604"	"ENSG00000005238"	"ENSG00000138443"	"ATOSB"	"ABI2"
"605"	"ENSG00000005238"	"ENSG00000139737"	"SLAIN1"	"ATOSB"
"606"	"ENSG00000005238"	"ENSG00000140481"	"CCDC33"	"ATOSB"
"607"	"ENSG00000005238"	"ENSG00000142347"	"MYO1F"	"ATOSB"
"608"	"ENSG00000005238"	"ENSG00000152137"	"HSPB8"	"ATOSB"
"609"	"ENSG00000005238"	"ENSG00000156735"	"BAG4"	"ATOSB"
"610"	"ENSG00000005238"	"ENSG00000160207"	"HSF2BP"	"ATOSB"
"611"	"ENSG00000005238"	"ENSG00000160305"	"DIP2A"	"ATOSB"
"612"	"ENSG00000005238"	"ENSG00000163935"	"SFMBT1"	"ATOSB"
"613"	"ENSG00000005238"	"ENSG00000164591"	"MYOZ3"	"ATOSB"
"614"	"ENSG00000005238"	"ENSG00000164746"	"C7orf57"	"ATOSB"
"615"	"ENSG00000005238"	"ENSG00000165804"	"ZNF219"	"ATOSB"
"616"	"ENSG00000005238"	"ENSG00000166323"	"C11orf65"	"ATOSB"
"617"	"ENSG00000005238"	"ENSG00000167110"	"GOLGA2"	"ATOSB"
"618"	"ENSG00000005238"	"ENSG00000167302"	"TEPSIN"	"ATOSB"
"619"	"ENSG00000005238"	"ENSG00000167306"	"MYO5B"	"ATOSB"
"620"	"ENSG00000005238"	"ENSG00000175602"	"CCDC85B"	"ATOSB"
"621"	"ENSG00000005238"	"ENSG00000179455"	"MKRN3"	"ATOSB"
"622"	"ENSG00000005238"	"ENSG00000180938"	"ZNF572"	"ATOSB"
"623"	"ENSG00000005238"	"ENSG00000183323"	"CCDC125"	"ATOSB"
"624"	"ENSG00000005238"	"ENSG00000183690"	"EFHC2"	"ATOSB"
"625"	"ENSG00000005238"	"ENSG00000185272"	"RBM11"	"ATOSB"
"626"	"ENSG00000005238"	"ENSG00000185811"	"IKZF1"	"ATOSB"
"627"	"ENSG00000005238"	"ENSG00000186153"	"WWOX"	"ATOSB"
"628"	"ENSG00000005238"	"ENSG00000186925"	"KRTAP19-6"	"ATOSB"
"629"	"ENSG00000005238"	"ENSG00000186930"	"KRTAP6-2"	"ATOSB"
"630"	"ENSG00000005238"	"ENSG00000186977"	"KRTAP19-5"	"ATOSB"
"631"	"ENSG00000005238"	"ENSG00000196911"	"KPNA5"	"ATOSB"
"632"	"ENSG00000005238"	"ENSG00000196923"	"PDLIM7"	"ATOSB"
"633"	"ENSG00000005238"	"ENSG00000197191"	"CYSRT1"	"ATOSB"
"634"	"ENSG00000005238"	"ENSG00000197343"	"ZNF655"	"ATOSB"
"635"	"ENSG00000005238"	"ENSG00000198373"	"WWP2"	"ATOSB"
"636"	"ENSG00000005238"	"ENSG00000198908"	"GPRASP3"	"ATOSB"
"637"	"ENSG00000005238"	"ENSG00000204713"	"TRIM27"	"ATOSB"
"638"	"ENSG00000005238"	"ENSG00000212938"	"KRTAP6-3"	"ATOSB"
"639"	"ENSG00000005249"	"ENSG00000072062"	"PRKAR2B"	"PRKACA"
"640"	"ENSG00000005249"	"ENSG00000108599"	"PRKAR2B"	"AKAP10"
"641"	"ENSG00000005249"	"ENSG00000118507"	"PRKAR2B"	"AKAP7"
"642"	"ENSG00000005249"	"ENSG00000120656"	"TAF12"	"PRKAR2B"
"643"	"ENSG00000005249"	"ENSG00000143369"	"PRKAR2B"	"ECM1"
"644"	"ENSG00000005249"	"ENSG00000170759"	"PRKAR2B"	"KIF5B"
"645"	"ENSG00000005249"	"ENSG00000179841"	"PRKAR2B"	"AKAP5"
"646"	"ENSG00000005249"	"ENSG00000186471"	"PRKAR2B"	"AKAP14"
"647"	"ENSG00000005249"	"ENSG00000187699"	"PRKAR2B"	"C2orf88"
"648"	"ENSG00000005436"	"ENSG00000100109"	"TFIP11"	"GCFC2"
"649"	"ENSG00000005448"	"ENSG00000149761"	"WDR54"	"NUDT22"
"650"	"ENSG00000005483"	"ENSG00000105726"	"KMT2E"	"ATP13A1"
"651"	"ENSG00000005486"	"ENSG00000008517"	"RHBDD2"	"IL32"
"652"	"ENSG00000005486"	"ENSG00000050426"	"RHBDD2"	"LETMD1"
"653"	"ENSG00000005486"	"ENSG00000069535"	"RHBDD2"	"MAOB"
"654"	"ENSG00000005486"	"ENSG00000075415"	"SLC25A3"	"RHBDD2"
"655"	"ENSG00000005486"	"ENSG00000076258"	"RHBDD2"	"FMO4"
"656"	"ENSG00000005486"	"ENSG00000077616"	"RHBDD2"	"NAALAD2"
"657"	"ENSG00000005486"	"ENSG00000093010"	"RHBDD2"	"COMT"
"658"	"ENSG00000005486"	"ENSG00000101298"	"SNPH"	"RHBDD2"
"659"	"ENSG00000005486"	"ENSG00000103034"	"RHBDD2"	"NDRG4"
"660"	"ENSG00000005486"	"ENSG00000105701"	"RHBDD2"	"FKBP8"
"661"	"ENSG00000005486"	"ENSG00000108788"	"RHBDD2"	"MLX"
"662"	"ENSG00000005486"	"ENSG00000114062"	"UBE3A"	"RHBDD2"
"663"	"ENSG00000005486"	"ENSG00000120329"	"SLC25A2"	"RHBDD2"
"664"	"ENSG00000005486"	"ENSG00000125995"	"ROMO1"	"RHBDD2"
"665"	"ENSG00000005486"	"ENSG00000126768"	"TIMM17B"	"RHBDD2"
"666"	"ENSG00000005486"	"ENSG00000129473"	"RHBDD2"	"BCL2L2"
"667"	"ENSG00000005486"	"ENSG00000132313"	"RHBDD2"	"MRPL35"
